movie_id,imdb_id,title,en_title,budget,revenue,release_date,avg_rating,vote_count,casts,genres,production_companies,adult,budget_transfer,revenue_transfer,actor1,actor2,actor3,actor4,actor5,actor6,year,actor1_count,actor2_count,actor3_count,actor4_count,actor5_count,actor6_count,sequal,year_gap,reunion_holiday,non_reunion_holiday,decade,award_num,company_num,genres_num,director,directing_win_count,production_companies_freq,genres_freq,director_freq,release_weekday,release_month
457136,tt2328900,Mary Queen of Scots,,25000000,37807625,2018-12-07,6.59,1621.0,"['Saoirse Ronan', 'Margot Robbie', 'Jack Lowden', 'Joe Alwyn', 'David Tennant', 'Guy Pearce', 'Gemma Chan', 'Martin Compston', 'Ismael Cruz Córdova', 'Brendan Coyle', 'Ian Hart', 'James McArdle', 'Richard Cant', 'Guy Rhys', 'Thom Petty', 'Izuka Hoyle', 'John Ramm', 'Simon Russell Beale', 'Maria Dragus', ""Liah O'Prey"", ""Eileen O'Higgins"", 'Greg Miller Burns', 'Aneurin Pascoe', 'Adrian Derrick-Palmer', 'Kal Sabir', 'Luke Kidd', 'Adrian Lester', 'Georgia Burnell', 'Alan Turkington', 'Euan MacNaughton', 'Scot Greenan', 'Karen Dunbar', 'Ian Hallard', 'Andrew Rothney', 'Angela Bain', 'Abby Cassidy', 'Shalisha James-Davis', 'Adam Bond', ""Katharine O'Donnelly"", 'Grace Molony', 'Luke Hobson', 'Ben Wiggins', 'Eldredd Wolf', 'Eric MacLennan', 'Nathen East', 'Daniel Booroff', 'Sean Buchanan', 'Matthew Pidgeon', 'Benjamin Barraclough', 'Jordan Turk', 'Adam Stevenson', 'Scot Greenan', 'Chris Grahamson', 'Ed Jones', 'Owen Gorman', 'John Stahl', 'Kadiff Kirwan', 'Alex Beckett', 'Will Rowlands']","['Drama', 'History']","['Focus Features', 'Working Title Films', 'Perfect World Pictures']",,29250000.0,44234921.25,saoirse ronan, margot robbie, jack lowden, joe alwyn, david tennant, guy pearce,2018.0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,10.0,0.0,3.0,2.0,josie rourke,0.0,0.0001063377286261,0.0092513823904721,0.0001063377286261,5.0,12.0
456740,tt2274648,Hellboy,,50000000,55065289,2019-04-10,5.541,2972.0,"['David Harbour', 'Milla Jovovich', 'Ian McShane', 'Sasha Lane', 'Daniel Dae Kim', 'Thomas Haden Church', 'Stephen Graham', 'Douglas Tait', 'Sophie Okonedo', 'Alistair Petrie', 'Brian Gleeson', 'Penelope Mitchell', 'Mark Stanley', 'Emma Tate', 'Troy James', 'Mario de la Rosa', 'Ava Brennan', 'Anthony Delaney', 'Atanas Srebrev', 'Dawn Sherrer', 'Markos Rounthwaite', 'Ilko Iliev', 'Joel Harlow', 'Dimiter Banenkin', 'Vanessa Eichholz', 'Nadya Keranova', 'Maria Tepavicharova', 'Ana Tabakova', 'Terry Randal', 'Christopher Mata', 'Michael Heath', 'Rick Warden', 'Nitin Ganatra', 'Kristina Klebe', 'Charles Shannon', 'Carl Hampe', 'Tony van Silva', 'Josh Finan', 'Jonathan Steele', 'Simon Feek', 'Jasmine Audoux-Prevot', 'Meglena Karalambova', 'Anna Bankina', 'Rut Rafailova', 'Laila Morse', 'Peter Oxley', 'Nikolay Stanoev', 'Manal El-Feitury', 'Elizabeth Mehari Kahsai', 'Said Barry Abdulai', 'Katya Peneva', 'Natasha Kaplinsky', 'Valentin Stojanov', 'Victor Rangelov', 'Bern Collaço', 'Vasil Tsvetkov', 'Joshua Samuel Hector', 'John Wolfe']","['Fantasy', 'Horror', 'Action', 'Adventure']","['Campbell Grobman Films', 'Dark Horse Entertainment', 'Millennium Films', 'Summit Entertainment', 'Boyana Film Studios', 'Lawrence Gordon Productions', 'Davis Films', 'Lionsgate']",,56999999.99999999,62774429.45999999,david harbour, milla jovovich, ian mcshane, sasha lane, daniel dae kim, thomas haden church,2019.0,0,0,0,0,0,0,0.0,4.0,0.0,0.0,10.0,0.0,8.0,4.0,neil marshall,0.0,0.0001063377286261,0.0001063377286261,0.0003190131858783,3.0,4.0
456048,tt6143568,The Humanity Bureau,,6000000,17544173,2017-07-11,4.8,301.0,"['Nicolas Cage', 'Sarah Lind', 'Jakob Davies', 'Hugh Dillon', 'Vicellous Reon Shannon', 'Jett Klyne', 'Lorne Cardinal', 'Destee Klyne', 'David Lovgren', 'Leo Fafard', 'Kurt Max Runte', 'Nikolas Filipovic', 'Mel Tuck', 'Sheldon Bergstrom', 'Leanna Brodie', 'Melanie Walden', 'Bill Dow']","['Action', 'Science Fiction', 'Adventure']","['Minds Eye Entertainment', 'VMI Worldwide', 'Bridgegate Pictures']",,7140000.0,20877565.87,nicolas cage, sarah lind, jakob davies, hugh dillon, vicellous reon shannon, jett klyne,2017.0,1,0,0,0,0,0,0.0,6.0,0.0,1.0,10.0,1.0,3.0,3.0,rob w. king,0.0,0.0001063377286261,0.0011697150148872,0.0001063377286261,2.0,7.0
455980,tt2854926,Tag,,28000000,75100000,2018-05-30,6.696,2729.0,"['Ed Helms', 'Jon Hamm', 'Jeremy Renner', 'Jake Johnson', 'Hannibal Buress', 'Annabelle Wallis', 'Isla Fisher', 'Rashida Jones', 'Leslie Bibb', 'Maxwell Ross', 'Brayden Benson', 'Jaren Lewison', 'Braxton Bjerken', 'Kevin Tyler Moody', 'Tyler Crumley', 'Elijah Marcano', 'Braxton Alexander', 'Xavion Shelton', 'Legend Williams', 'Kella Raines', ""Th'Yana Star"", 'Steve Berg', 'Nora Dunn', 'Brian Dennehy', 'Thomas Middleditch', 'Lil Rel Howery', 'Sebastian Maniscalco', 'Indiana Sifuentes', 'Carrie Brownstein', 'Trayce Malachi', 'Jock McKissic', 'Al Mitchell', 'Kate Kneeland', 'Vince Pisani', 'Kurt Yue', 'Jim Esposito', 'Loren Lott', 'Andrew Tran', 'Courtney Brown', 'Melissa LeEllen', 'Donald K. Overstreet', 'Grace Pippas', 'Tatum Price', 'Leslie Sides', 'Joey Thurmond']","['Comedy', 'Action']","['New Line Cinema', 'Broken Road Productions']",,32760000.0,87867000.0,ed helms, jon hamm, jeremy renner, jake johnson, hannibal buress, annabelle wallis,2018.0,0,0,0,0,0,0,0.0,5.0,0.0,1.0,10.0,0.0,2.0,2.0,jeff tomsic,0.0,0.0001063377286261,0.00191407911527,0.0001063377286261,3.0,5.0
455207,tt3104988,Crazy Rich Asians,,30000000,238539198,2018-08-15,7.076,3224.0,"['Constance Wu', 'Henry Golding', 'Michelle Yeoh', 'Gemma Chan', 'Lisa Lu', 'Awkwafina', 'Harry Shum Jr.', 'Ken Jeong', 'Sonoya Mizuno', 'Chris Pang', 'Jimmy O. Yang', 'Ronny Chieng', 'Remy Hii', 'Nico Santos', 'Jing Lusi', 'Carmen Soo', 'Pierre Png', 'Fiona Xie', 'Victoria Loke', 'Janice Koh Yu-Mei', 'Amy Cheng', 'Chieng Mun Koh', 'Tan Kheng Hua', 'Constance Lau', 'Selena Tan', 'Kris Aquino', 'Peter Carroll', 'Jasmine Chen', 'Daniel Jenkins', 'Kina Kasuya Grannis', 'Jessica Galetti', 'Charles Grounds', 'Marcus Mok', 'Shuhei Kinoshita', 'Tumurbaatar Enkhtungalag', 'Russell Wong', 'Jasmine Kaar', 'Calvin Wong', 'Nevan Koit', 'Amanda Evans', 'Ronnie Kee', 'Isaac Boon Chuon Lee', 'Joe Ong', 'Junji Delfino', 'Beatrice Chien']","['Comedy', 'Drama', 'Romance']","['Color Force', 'Ivanhoe Pictures', 'Warner Bros. Pictures']",,35100000.0,279090861.66,constance wu, henry golding, michelle yeoh, gemma chan, lisa lu, awkwafina,2018.0,0,0,0,0,0,0,1.0,5.0,0.0,0.0,10.0,0.0,3.0,3.0,jon m. chu,0.0,0.0001063377286261,0.0244576775840068,0.000957039557635,3.0,8.0
454992,tt6663582,The Spy Who Dumped Me,,40000000,33562069,2018-08-02,6.411,2013.0,"['Mila Kunis', 'Kate McKinnon', 'Justin Theroux', 'Sam Heughan', 'Lolly Adefope', 'Dustin Demri-Burns', 'Hasan Minhaj', 'Mirjam Novak', 'Kev Adams', 'Gillian Anderson', 'Ivanna Sakhno', 'Jane Curtin', 'Paul Reiser', 'Fred Melamed', 'James Fleet', 'Carolyn Pickles', 'Tom Stourton', 'Ruby Kammer', 'Genevieve McCarthy', 'Gyula Mesterházy', 'Lívia Hábermann', 'Hugo Bolton', 'Tamás Szabó Sipos', 'Ólafur Darri Ólafsson', 'Justine Wachsberger', 'Kevin Ezekiel Ogunleye', 'David Iserson', 'Nicholas Wittman', 'László Áron', 'Ágnes Bánfalvy', 'Blanka Györfi-Tóth', 'Barnabás Réti', 'András Velkov', 'Anita Anand', 'Attila Árpa', 'Peter Schueller', 'Vilma Szécsi', 'Patrícia Tary', 'Carolyn Cicalese', 'Hanna Milovits', 'Rebeka Eva Cook', 'Bettina Csipszer', 'Ivett Diána Bukovinszki', 'Noelle Loizos', 'Ernst-Marcus Thomas', 'Hélène Cardona', 'Roderick Hill']","['Action', 'Comedy']","['Imagine Entertainment', 'Lionsgate', 'Bron Studios']",,46800000.0,39267620.73,mila kunis, kate mckinnon, justin theroux, sam heughan, lolly adefope, dustin demri-burns,2018.0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,10.0,0.0,3.0,2.0,susanna fogel,0.0,0.0001063377286261,0.0049978732454274,0.0001063377286261,4.0,8.0
454640,tt6095472,The Angry Birds Movie 2,,65000000,147792047,2019-08-02,7.134,1411.0,"['Jason Sudeikis', 'Josh Gad', 'Leslie Jones', 'Bill Hader', 'Rachel Bloom', 'Awkwafina', 'Sterling K. Brown', 'Eugenio Derbez', 'Tiffany Haddish', 'Danny McBride', 'Peter Dinklage', 'Pete Davidson', 'Zach Woods', 'Dove Cameron', 'Maya Rudolph', 'JoJo Siwa', 'Tony Hale', 'Lil Rel Howery', 'Nicki Minaj', 'Beck Bennett', 'Gaten Matarazzo', 'Brooklynn Prince', 'Genesis Tennon', 'Alma Versano', 'Faith Margaret Kidman-Urban', 'Sunday Rose Kidman-Urban', 'Colleen Ballinger', 'David Dobrik', 'Alex Hirsch', 'Anthony Padilla', 'Mason Ramsey', 'Thurop Van Orman', 'Ally Garrett', 'John Cohen', 'Sean Charmatz', 'Kelly Prizeman', 'Nolan North', 'Josh Engel', 'Suzanne Waters', 'Asher Bishop', 'Hazel Van Orman', 'Leif Van Orman', 'David C. Smith', 'John Rice', 'Nova Reed', 'Kaci Simotas', 'Eliza Cohen', 'Samantha Cohen', 'Isla Andrews', 'Newell Alexander', 'Rosemary Alexander', 'Steve Alterman', 'Stephen Apostolina', 'Susan Boyajian', 'Tom Bromhead', 'Mitch Carter', 'Brook Chalmers', 'June Christopher', 'David Cowgill', 'Peter Falls', 'Jeff Fischer', 'Jackie Gonneau', 'Grey DeLisle', 'Bridget Hoffman', 'Richard Steven Horvitz', 'Rif Hutton', 'Joyce Kurtz', 'Joanna Leeds', 'Scott Menville', 'David Michie', 'Edie Mirman', 'Juan Pope', 'Michelle Ruff', 'Michael Sorich', 'Kelly Stables', 'Lynnanne Zager', 'Richard McGregor']","['Animation', 'Comedy', 'Adventure', 'Family']","['Rovio Animation', 'Columbia Pictures', 'Sony Pictures Animation', 'Rovio Entertainment']",,74100000.0,168482933.57999998,jason sudeikis, josh gad, leslie jones, bill hader, rachel bloom, awkwafina,2019.0,0,0,0,0,0,0,1.0,4.0,0.0,0.0,10.0,0.0,4.0,4.0,thurop van orman,0.0,0.0001063377286261,0.0004253509145044,0.0001063377286261,5.0,8.0
454626,tt3794354,Sonic the Hedgehog,,85000000,319715683,2020-02-12,7.362999999999999,8555.0,"['James Marsden', 'Ben Schwartz', 'Tika Sumpter', 'Natasha Rothwell', 'Adam Pally', 'Neal McDonough', 'Jim Carrey', 'Lee Majdoub', 'Tom Butler', 'Frank C. Turner', 'Melody Nosipho Niemann', 'Shannon Chan-Kent', 'Brad Kelly', 'Elfina Luk', 'Garry Chalk', 'Michael Hogan', 'Peter Bryant', 'Jeremy Arnold', 'Jeanie Cloutier', 'Emma Oliver', 'Bailey Skodje', 'Dean Petriw', 'Jeff Sanca', 'Lisa Chandler', 'Chris Gailus', 'Bethel Lee', 'Anthony Santiago', 'Jeremiah Oh', 'Charles Heffernan', 'Terence Kelly', 'Sean Campbell', 'Scott Patey', 'Sandy Robson', 'Andrea Marcum', 'Benjamin Valic', 'Donna Jay Fulks', ""Colleen O'Shaughnessey"", 'Nicholas Dohy', 'Debs Howard', 'Leanne Lapp', 'Nadeen Lightbody', 'John Specogna', 'Steve Warky Nunez', 'Breanna Watkins']","['Action', 'Science Fiction', 'Comedy', 'Family']","['Original Film', 'Blur Studio', 'Marza Animation Planet', 'Paramount', 'SEGA']",,96050000.0,361278721.79,james marsden, ben schwartz, tika sumpter, natasha rothwell, adam pally, neal mcdonough,2020.0,0,0,0,0,0,0,1.0,3.0,0.0,0.0,10.0,0.0,5.0,4.0,jeff fowler,0.0,0.0002126754572522,0.0001063377286261,0.0002126754572522,3.0,2.0
454619,tt1563742,Overboard,,12000000,91244913,2018-04-13,6.658,1238.0,"['Anna Faris', 'Eugenio Derbez', 'Eva Longoria', 'John Hannah', 'Swoosie Kurtz', 'Mel Rodriguez', 'Josh Segarra', 'Hannah Nordberg', 'Alyvia Alyn Lind', 'Payton Lepinski', 'Fernando Luján', 'Cecilia Suárez', 'Mariana Treviño', 'Jesús Ochoa', 'Omar Chaparro', 'Adrián Uribe', 'Edgar Vivar', 'Per Graffman', 'Nils Hognestad', 'Thomas Nicholson', 'Javier Lacroix', 'Edwin Perez', 'Garry Chalk', 'Morgan Brayton', 'Darla Fay', 'Toby Hargrave', 'Elizabeth Bowen', 'Eric Keenleyside', 'Emily Maddison', 'Cynthia Mendez', 'Angie Larocque', 'Michael Karl Richards', 'Natalia Stenz', 'Linda Pollard', 'David Mathews', ""Kerry O'Donovan"", 'Lia Farrelly-Hodge', 'Celeste Ziegler', 'Stephi Chin-Salvo', 'Tara Erica Moore', 'Lee Shan Gibson', 'Guy Christie', 'Liam Tait', 'Jody Glenham', 'Daniel Ruiz', 'Israel Ogunsakin', 'Luis Meglar', 'Malcolm Aiken', 'Adrian Essiet', 'Ron Bottitta', 'Natalie Kay Dunn', 'Davin Mackay', 'Kennith Overbey']","['Romance', 'Comedy']","['Pantelion Films', '3Pas Studios', 'Metro-Goldwyn-Mayer']",,14040000.0,106756548.21,anna faris, eugenio derbez, eva longoria, john hannah, swoosie kurtz, mel rodriguez,2018.0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,10.0,0.0,3.0,2.0,rob greenberg,0.0,0.0001063377286261,0.0053168864313058,0.0001063377286261,5.0,4.0
454458,tt1946502,UglyDolls,,45000000,32450241,2019-05-01,6.686,380.0,"['Kelly Clarkson', 'Nick Jonas', 'Janelle Monáe', 'Blake Shelton', 'Leehom Wang', 'Pitbull', 'Wanda Sykes', 'Gabriel Iglesias', 'Emma Roberts', 'Bebe Rexha', 'Charli XCX', 'Lizzo', 'Ice-T', 'Laura Nicole Harrison', 'Jane Lynch', 'Kelly Asbury', 'Natalie Martinez', 'Stephen Zimpel', 'Enrique García Santos', 'Rob Riggle', 'Steven Schweickart', 'Afi Ekulona', 'Jacques Colimon', 'Poonam Basu', 'Keith Harrison', 'Laura Schein', 'Susana Raposo', 'Pete Gustin']","['Family', 'Animation', 'Music']","['STX Entertainment', 'Huaxia Film Distribution', 'Original Force Animation', 'Reel FX Creative Studios', 'Alibaba Pictures Group']",,51299999.99999999,36993274.74,kelly clarkson, nick jonas, janelle monáe, blake shelton, leehom wang, pitbull,2019.0,0,0,0,0,0,0,0.0,4.0,0.0,0.0,10.0,0.0,5.0,3.0,kelly asbury,0.0,0.0001063377286261,0.0001063377286261,0.0004253509145044,3.0,5.0
454293,tt6781982,Night School,,29000000,33157615,2018-09-27,6.17,1490.0,"['Kevin Hart', 'Tiffany Haddish', 'Rob Riggle', 'Romany Malco', 'Taran Killam', 'Megalyn Echikunwoke', 'Al Madrigal', 'Mary Lynn Rajskub', 'Keith David', 'Anne Winters', 'Fat Joe', 'Ben Schwartz', 'Yvonne Orji', 'Bresha Webb', 'Jeff Rose', 'Donna Biscoe', 'Owen Harn', 'Zach Osterman', 'Janet Metzger', 'Tim Ware', 'Miriam Kulick', 'Curtis Washington', 'Maria Legarda', 'Brad Burroughs', 'Robert Larriviere', 'Faith Dillon', 'Bryan Brendle', 'Chris Hlozek', 'Tilda Del Toro', 'Bryan Gael Guzman', 'Isabella Ribeiro-Sonera', 'Nija Packer', 'Mason Guccione', 'Moses Jones', 'Courtney Jackson Emerson', 'Stephanie Marshall', 'DeVyne Agapito', 'Bernard Bell', 'Brooke Bowe', 'Noelle Jackson', 'Skyler Semien', 'Brooke Butler', 'Melissa LeEllen', 'David Dunston', 'Brian Kayode-Patrick Johnson', 'William Tokarsky']",['Comedy'],"['HartBeat Productions', 'Will Packer Productions', 'Perfect World Pictures', 'Universal Pictures']",,33930000.0,38794409.55,kevin hart, tiffany haddish, rob riggle, romany malco, taran killam, megalyn echikunwoke,2018.0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,1.0,malcolm d. lee,0.0,0.0001063377286261,0.0527435133985538,0.0011697150148872,4.0,9.0
454283,tt6495770,Action Point,,19000000,5059608,2018-06-01,5.5,307.0,"['Johnny Knoxville', 'Chris Pontius', 'Clover Nee', 'Eleanor Worthington-Cox', 'Susan Yeagley', 'Dan Bakkedahl', 'Camilla Wolfson', 'Johnny Pemberton', 'Brigette Lundy-Paine', 'Eric Manaka', 'Joshua Hoover', 'Conner McVicker', 'Matt Schulze', 'Michael Everson', 'Matthew Peterson', 'Leon Clingman', 'Aidan Whytock', 'Joe Vaz', 'Luyanda Biggz Kabanyane', 'Stavros Cassapis', 'Michael Ramanantsialonina', 'Matthew Wessels', 'Dana Schick', 'Siobhan Hodgson', 'Dean Fourie', 'Mhairi Fergusson', 'Dante Gabriel Thord-Gray']",['Comedy'],"['Dickhouse Productions', 'Paramount']",,22230000.0,5919741.359999999,johnny knoxville, chris pontius, clover nee, eleanor worthington-cox, susan yeagley, dan bakkedahl,2018.0,0,0,0,0,0,0,0.0,5.0,0.0,1.0,10.0,0.0,2.0,1.0,tim kirkby,0.0,0.0001063377286261,0.0527435133985538,0.0001063377286261,5.0,6.0
453395,tt9419884,Doctor Strange in the Multiverse of Madness,,200000001,955775804,2022-05-04,7.402,7054.0,"['Benedict Cumberbatch', 'Elizabeth Olsen', 'Chiwetel Ejiofor', 'Benedict Wong', 'Xochitl Gomez', 'Jett Klyne', 'Julian Hilliard', 'Sheila Atim', 'Adam Hugill', 'Michael Stuhlbarg', 'Rachel McAdams', 'Hayley Atwell', 'Anson Mount', 'Lashana Lynch', 'John Krasinski', 'Patrick Stewart', 'Charlize Theron', 'Bruce Campbell', 'Ross Marquand', 'Andy Bale', 'Ako Mitchell', 'Momo Yeung', 'Daniel Swain', 'Topo Wresniwiro', 'Eden Nathenson', 'Vinny Moli', 'Charlie Norton', 'Aliyah Camacho', 'Ruth Livier', 'Chess Lopez', 'David Tse', 'Yasmin Chadwick', 'Anthony Knight', 'Nuakai Aru', 'Victoria Grove', 'Joshua Peace', 'Nina Jalava', 'Joshmaine Joseph', 'Yenifer Molina', 'Kevin Dalton', 'Orphee Sidibe', 'Gregory Fung', 'Cecilia Appiah', 'Victoria Sterling', 'Jordan Alexandra', 'Bobbie Little', 'Gabriella Cooper-Parsons', 'André Layne', 'Michael Waldron', 'Bridget Hoffman', 'Scott Spiegel', 'Jessica Pennington', 'Andrew Morgado', 'Audrey Wasilewski', 'Christian Rummel', 'Richie Palmer']","['Fantasy', 'Action', 'Adventure']","['Marvel Studios', 'Kevin Feige Productions']",,200000001.0,955775804.0,benedict cumberbatch, elizabeth olsen, chiwetel ejiofor, benedict wong, xochitl gomez, jett klyne,2022.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,11.0,0.0,2.0,3.0,sam raimi,0.0,0.0002126754572522,0.0005316886431305,0.0015950659293917,3.0,5.0
453201,tt6802308,The 15:17 to Paris,,30000000,57076286,2018-02-02,5.426,1476.0,"['Ray Corasani', 'Spencer Stone', 'Anthony Sadler', 'Alek Skarlatos', 'Judy Greer', 'Jenna Fischer', 'William Jennings', 'Paul-Mikél Williams', 'Bryce Gheisar', 'Thomas Lennon', 'P.J. Byrne', 'Jaleel White', 'Tony Hale', 'Robert Pralgo', 'Alisa Allapach', 'Jeanne Goursaud', 'Ethan Rains', 'Seth Meriwether', 'Irene White', 'Julianne Binard', 'Alix Bénézech', 'Lillian Solange Beaudoin', 'Matt J. Thompson', 'Camille Razat', 'Braxton Bjerken', 'Camden Haydon', 'Cole Eichenberger']","['Thriller', 'History', 'Drama']","['Warner Bros. Pictures', 'Malpaso Productions', 'Village Roadshow Pictures', 'Dune Entertainment']",,35100000.0,66779254.62,ray corasani, spencer stone, anthony sadler, alek skarlatos, judy greer, jenna fischer,2018.0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,3.0,clint eastwood,1.0,0.0001063377286261,0.0002126754572522,0.0041471714164185,5.0,2.0
451915,tt1226837,Beautiful Boy,,25000000,7649973,2018-10-12,7.55,2082.0,"['Steve Carell', 'Timothée Chalamet', 'Maura Tierney', 'Amy Ryan', 'Christian Convery', 'Oakley Bull', 'Kaitlyn Dever', 'Stefanie Scott', 'Julian Works', 'Jack Dylan Grazer', 'Zachary Rifkin', 'Kue Lawrence', 'Timothy Hutton', 'Amy Forsyth', 'Andre Royo', 'Ricky Low', 'LisaGay Hamilton', 'Carlton Wilborn', 'Amy Aquino', 'Marypat Farrell', 'Brandon James Cienfuegos', 'Cheska Corona', 'Mandeiya Flory', 'Martha T. Newman', 'Minerva García', 'Nikki Snipper', 'Anastasia Leddick', 'Edward Fletcher', 'Justin Townes Earle', 'Seann Gallagher', 'Brooklin Thacher', 'Sasha Kelly Jackson', 'Tom Beyer', 'David Mendenhall']",['Drama'],"['Plan B Entertainment', 'Big Indie Pictures', 'Amazon Studios']",,29250000.0,8950468.41,steve carell, timothée chalamet, maura tierney, amy ryan, christian convery, oakley bull,2018.0,0,0,0,0,0,0,0.0,5.0,0.0,1.0,10.0,0.0,3.0,1.0,felix van groeningen,0.0,0.0001063377286261,0.072096980008507,0.0001063377286261,5.0,10.0
451048,tt0870154,Jungle Cruise,,200000000,220889446,2021-07-28,7.463,4882.0,"['Dwayne Johnson', 'Emily Blunt', 'Edgar Ramírez', 'Jack Whitehall', 'Jesse Plemons', 'Paul Giamatti', 'Veronica Falcón', 'Dani Rovira', 'Quim Gutiérrez', 'Dan Dargan Carter', 'Andy Nyman', 'Raphael Alejandro', 'Simone Lockhart', 'Pedro López', 'Sulem Calderon', 'Sebastian Blunt', 'Mark Ashworth', 'Allan Poppleton', 'Caroline Paige', 'James Quattrochi', 'Stephen Dunlevy', 'Philipp Maximilian', 'Romualdo Castillo', 'Pedro Haro', 'Christina Souza', 'Michael H. Cole', 'Hector Banos', 'Peter Luis Zimmerman', 'Travis Gomez', 'David Lengel', 'Justin Randell Brooke', 'Piper Collins', 'Keith Arthur Bolden', 'Marcus Young']","['Action', 'Adventure', 'Fantasy']","['Walt Disney Pictures', 'Seven Bucks Productions', 'Davis Entertainment', 'Flynn Picture Company', 'TSG Entertainment', 'Zaftig Films']",,216000000.0,238560601.68,dwayne johnson, emily blunt, edgar ramírez, jack whitehall, jesse plemons, paul giamatti,2021.0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,11.0,0.0,6.0,3.0,jaume collet-serra,0.0,0.0001063377286261,0.0028711186729051,0.0010633772862611,3.0,7.0
450465,tt6823368,Glass,,20000000,246941965,2019-01-16,6.681,7425.0,"['James McAvoy', 'Bruce Willis', 'Samuel L. Jackson', 'Anya Taylor-Joy', 'Sarah Paulson', 'Spencer Treat Clark', 'Charlayne Woodard', 'Luke Kirby', 'Adam David Thompson', 'William Turner', 'Johnny Hiram Jamison', 'Owen Vitullo', 'Colin Becker', 'M. Night Shyamalan', 'Shannon Destiny Ryan', 'Diana Silvers', 'Nina Wisner', 'Kyli Zion', 'Rosemary Howard', 'Bryan McElroy', 'Serge Didenko', 'Russell Posner', 'Kimberly S. Fairbanks', 'Leslie Stefanson', 'Marc H. Glick', 'Brick Mason', 'Bostin Christopher', 'Ukee Washington', 'Brian Anthony Wilson', 'Tobias Segal', 'Joseph Thuet', 'Tatiana St. Phard', 'Tom DiNardo', 'Timothy Chivalette', 'Jack McCafferty', 'Darby Schlosser', 'Jordan Coker', 'Emma Hong', 'Xaiver Gerald', 'Tim Duquette', 'Nathan Nauroth', 'Ana Leonard', 'Elijah Davis', 'Charles W Harris III', 'Jesse Ridgway']","['Thriller', 'Drama', 'Science Fiction']","['Universal Pictures', 'Blumhouse Productions', 'Blinding Edge Pictures', 'Buena Vista International', 'Perfect World Pictures']",,22800000.0,281513840.1,james mcavoy, bruce willis, samuel l. jackson, anya taylor-joy, sarah paulson, spencer treat clark,2019.0,0,0,0,0,0,0,0.0,4.0,0.0,0.0,10.0,0.0,5.0,3.0,m. night shyamalan,0.0,0.0001063377286261,0.0001063377286261,0.0013823904721395,3.0,1.0
516329,tt7740510,Antlers,,17000000,18867659,2021-10-28,6.285,868.0,"['Keri Russell', 'Jesse Plemons', 'Jeremy Thomas', 'Graham Greene', 'Scott Haze', 'Sawyer Jones', 'Rory Cochrane', 'Amy Madigan', 'Cody Davis', 'Glynis Davies', 'Dorian Kingi', 'Arlo Hajdu', 'Andy Thompson', 'Jesse Downs', 'Dendrie Taylor', 'Katelyn Peterson', 'Charmaine Wilson', 'Jay Brazeau', 'Lyla Marlow', 'Emily Delahunty']","['Drama', 'Horror', 'Mystery']","['Searchlight Pictures', 'Phantom Four', 'Double Dare You Productions', 'Mirada Studio', 'TSG Entertainment']",,18360000.0,20377071.720000003,keri russell, jesse plemons, jeremy thomas, graham greene, scott haze, sawyer jones,2021.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,11.0,0.0,5.0,3.0,scott cooper,0.0,0.0001063377286261,0.0006380263717566,0.0005316886431305,4.0,10.0
515001,tt2584384,Jojo Rabbit,,14000000,82468705,2019-10-18,8.058,8243.0,"['Roman Griffin Davis', 'Thomasin McKenzie', 'Scarlett Johansson', 'Taika Waititi', 'Sam Rockwell', 'Rebel Wilson', 'Alfie Allen', 'Stephen Merchant', 'Archie Yates', 'Luke Brandon Field', 'Joe Weintraub', 'Brian Caspe', 'James McVan', 'Judith Georgi', 'Victoria Hogan', 'Bethany Adams', 'Iva Šindelková', 'Matej Seifert', 'Trish Osmond', 'Odeta Cali', 'Samuel Bogner', 'Robert East', 'Curtis Matthew', 'Hardy Griffin Davis', 'Christian Howlings', 'Billy Rayner', 'Gabriel Andrews', 'Stanislav Callas', 'Sam Haygarth', 'Issy Stewart', 'Gilby Griffin Davis', 'Adolf Hitler']","['Comedy', 'War', 'Drama']","['Fox Searchlight Pictures', 'Defender Films', 'Piki Films', 'TSG Entertainment', 'Czech Anglo Productions']",,15959999.999999998,94014323.7,roman griffin davis, thomasin mckenzie, scarlett johansson, taika waititi, sam rockwell, rebel wilson,2019.0,0,0,0,0,1,0,0.0,4.0,0.0,1.0,10.0,1.0,5.0,3.0,taika waititi,0.0,0.0001063377286261,0.0001063377286261,0.0003190131858783,5.0,10.0
